run_label,run_kind,dataset,task_id,agent,status,task_run_succeeded,baseline_task_run_succeeded,baseline_matched,skill_injected,skills_visible_post,skill_files_created,native_skill_tool_calls,slash_skill_call_evidence,skill_call_events,regular_tool_calls,total_tool_calls,skill_call_rate,recursive_loops_detected,loop_suspected,timed_out,runtime_failure_detected,api_calls,duration_seconds,metrics_file,output_file
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/13,kilo_code,completed,True,,False,False,False,False,0,0,0,3,3,0.0,0,True,False,False,1,54.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_13_kilo_code_8a78d08e6a32_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_13_kilo_code_8a78d08e6a32_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/13,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,25.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_13_claude_code_29debf3d3374_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_13_claude_code_29debf3d3374_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/14,opencode,completed,True,,False,False,False,True,2,0,2,5,7,0.2857142857142857,1,True,False,False,1,58.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_14_opencode_697fe782aaf3_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_14_opencode_697fe782aaf3_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/14,kilo_code,completed,True,,False,False,False,False,0,0,0,3,3,0.0,0,True,False,False,1,54.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_14_kilo_code_90f0fedd765c_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_14_kilo_code_90f0fedd765c_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/14,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,17.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_14_claude_code_c1cea2e8946e_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_14_claude_code_c1cea2e8946e_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/15,opencode,completed,True,,False,False,False,True,2,0,2,7,9,0.2222222222222222,1,True,False,False,1,53.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_15_opencode_248f130fd2b9_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_15_opencode_248f130fd2b9_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/15,kilo_code,completed,True,,False,False,False,False,0,0,0,5,5,0.0,0,True,False,False,1,60.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_15_kilo_code_f0c9d7ea327f_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_15_kilo_code_f0c9d7ea327f_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/15,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,10.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_15_claude_code_60d0a53bbf7e_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_15_claude_code_60d0a53bbf7e_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/16,opencode,completed,True,,False,False,False,True,2,0,2,10,12,0.16666666666666666,1,True,False,False,1,57.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_opencode_0f8b23b56e85_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_opencode_0f8b23b56e85_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/16,kilo_code,completed,True,,False,False,False,False,0,0,0,3,3,0.0,0,True,False,False,1,55.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_kilo_code_289ed87babaa_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_kilo_code_289ed87babaa_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/16,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,8.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_claude_code_f8fe9d1049e8_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_16_claude_code_f8fe9d1049e8_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/17,opencode,completed,True,,False,False,False,False,2,0,2,12,14,0.14285714285714285,1,True,False,False,1,78.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_opencode_0d860e371194_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_opencode_0d860e371194_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/17,kilo_code,completed,True,,False,False,False,False,0,0,0,5,5,0.0,0,True,False,False,1,68.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_kilo_code_b4de4dac7813_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_kilo_code_b4de4dac7813_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/17,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,14.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_claude_code_bb8b49fbc5e8_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_17_claude_code_bb8b49fbc5e8_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/18,opencode,completed,True,,False,False,False,False,2,0,2,2,4,0.5,1,True,False,False,1,54.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_opencode_7a3340efb4d2_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_opencode_7a3340efb4d2_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/18,kilo_code,completed,True,,False,False,False,False,0,0,0,3,3,0.0,0,True,False,False,1,56.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_kilo_code_0af62ff2da4d_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_kilo_code_0af62ff2da4d_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/18,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,17.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_claude_code_1e678370191b_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_18_claude_code_1e678370191b_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/19,opencode,completed,True,,False,False,False,False,2,0,2,4,6,0.3333333333333333,2,True,False,False,1,57.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_opencode_82cabd0b3b8c_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_opencode_82cabd0b3b8c_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/19,kilo_code,completed,True,,False,False,False,False,0,0,0,7,7,0.0,0,True,False,False,1,72.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_kilo_code_f29106bca278_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_kilo_code_f29106bca278_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_humaneval_openrouter_qwen_qwen3.6-plus,baseline,humaneval,HumanEval/19,claude_code,completed,True,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,17.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_claude_code_d3003cc09881_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/humaneval/models/openrouter_qwen_qwen3.6-plus/logs/humaneval_HumanEval_19_claude_code_d3003cc09881_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-10093,opencode,completed,False,,False,False,False,False,1,0,1,5,6,0.16666666666666666,0,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_opencode_fd42d8fa4d3b_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_opencode_fd42d8fa4d3b_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-10093,kilo_code,completed,False,,False,False,False,False,0,0,0,19,19,0.0,0,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_kilo_code_aa77ba20d89c_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_kilo_code_aa77ba20d89c_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-10093,claude_code,completed,False,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_claude_code_795139174dff_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10093_claude_code_795139174dff_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-1013,opencode,completed,False,,False,True,False,True,1,0,1,5,6,0.16666666666666666,0,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_opencode_46639d00651f_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_opencode_46639d00651f_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-1013,kilo_code,completed,False,,False,False,False,False,0,0,0,28,28,0.0,0,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_kilo_code_bfae2d29d322_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_kilo_code_bfae2d29d322_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-1013,claude_code,completed,False,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_claude_code_2fc5f70761da_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1013_claude_code_2fc5f70761da_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-1019,opencode,completed,False,,False,False,False,True,2,0,2,3,5,0.4,1,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_opencode_275e9fd33dbb_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_opencode_275e9fd33dbb_opencode_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-1019,kilo_code,completed,False,,False,False,False,False,0,0,0,2,2,0.0,0,True,True,True,1,301.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_kilo_code_72063714bde1_kilo_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_kilo_code_72063714bde1_kilo_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-1019,claude_code,completed,False,,False,False,False,False,0,0,0,0,0,0.0,0,False,False,False,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_claude_code_192055bd0dbb_claude_code_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-1019_claude_code_192055bd0dbb_claude_code_output.txt
qwen36plus_baseline_no_injection_20260427_swebench_openrouter_qwen_qwen3.6-plus,baseline,swebench,DataDog__integrations-core-10414,opencode,completed,False,,False,False,False,True,1,0,1,3,4,0.25,0,True,True,True,1,300.0,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10414_opencode_0241bcc5bc4c_opencode_metrics.json,/home/zi/AgentCodingDos_CodeAgent/experiments/logs/qwen36plus_baseline_no_injection_20260427/swebench/models/openrouter_qwen_qwen3.6-plus/logs/swebench_DataDog__integrations-core-10414_opencode_0241bcc5bc4c_opencode_output.txt
